Name;Phone;Email
Chata na Kocábě (19901);603775825;
Ubytování jako LUSK (15324);+420728780636 | +420730142532;
Chata u lesa (6773);607160834;
Chalupa k pronájmu (7513);606574645;
Statek Březina (8253);+420774095504;
Chata Bedřiška (8284);+420604127024;
Lichkovský domek (1775);723833358 | 775067872;
Chata Žermanice (18543);608707339;
Kouzelná Chalupa Jindřiška (7532);605526068;
Chalupa Purkhybl (9283);736628999;
Chalupa k pronájmu (8596);728061091;
Chata Cecilie (15914);731377077;
Statek Dolní Kožlí (17938);723437871 | 606611961;
Chata na samotě (15828);603411909;
Luxury Dolce (21261);777309070;
Chata sluníčko (7143);777946328;
Chata Baracom (17257);774556658 | 602344840;
Chata u řeky (304);602816595 | 723609929;
Chata u řeky (10898);+420724502444;
Rekreační dům us mem (18542);+420777290575 | +420773300313;
Chaloupka U Lesa (7840);732100051 | 736445745;
Dráchovský vejminek (11927);606563263;
Chata Slunce (16298);777818592 | 777273776;
Chata VerDa pod sjezdovkou (5952);608231475;
Chata u rybníka Tatarák (10710);+420607193454 | +420606118275;
Pod Lanovkou - Horská chata (879);731311068 | 605932502;
Chata na louce (4287);732826492;
Chalupa 66 - Bukovka (10060);+420601570542;
Wellness chalupa Na Kovárně (6833);775123621;
Rekreační dům (9171);776396919;
Za poštou (12927);725654966;
Chaty Krásné chvíle - Horní Bečva (6356);+420777907087;
Chalupa u Mráze (18944);608356741 | 775384965;
Na chajde 8 (15568);777117681;
Chata Bystré (6838);602583099;
Chalupa Maršovská (10457);607821911;
Chalupa k pronájmu (18595);732174350 | 604876237;
Pronájem chalupy s bazénem (7038);603799006 | +31655591192;
Chalupa u potoka (4811);734406381;
Chalupa pod Bínovem (16506);732778453;
Srubová chata Tis (17455);603221599 | 739587697;
Chata v Beskydech (13776);777209606 | 737236060;
Chata Železná 83 (13599);777267079;
Chalupa U Pastýře (21783);603100390;
Chalupa Sněženka (551);723119262;
Chalupa pod Melechovem (140);603495885;
Chalupa Polom 9 (10216);777249757 | 777176721;
Srub KuŘíp (517);776205956;
Chalupa u Strýka (3225);+421918326431;
Chata Rechle (7536);602286510 | 731126355;
Chata Olí (328);734821981 | 603583365;
Perníková chaloupka (21007);+420705105815 | +420724584078;
Ubytování 222 (12206);+420604178640;
Chata u Blatce (14603);724141136 | 777060053;
Chalupa k pronájmu (796);602372228;
Pronájem chaty (11588);+420518307728;
Ubytování U Akátu (16775);723340071 | 723763985;
Chalupa Žabaštejn (4855);+420603252425;
Chalupa Loužek (4144);728670149;
Chata Dřevěnka 70 (3870);739541451 | 739596803;
Zahrádecký dvůr (11568);+420603159145;
Konopindova chata (8328);+420731155041;
Statek u Frýbů (21761);774048704;
Chata k pronájmu (9372);797991676 | 775261242;
Chalupa u Andršů (2008);725853810;
U Chalupy na Kopečku (12652);774151828 | 775903946;
Dorova chata (10825);777601325;
Chalupa Pod Lesem (12829);+420770167521;
Chalupa U Krajánků (1978);722534145 | 724210242;
Roubenka Jindřiška (14209);+420603164093 | +420776731371;
Chalupa pod Pancířem (19945);601261515;
Prelátská hájnice (21967);736680140 | 607242046;
Chalupa U hřiba (3253);601337070;
Chalupa k pronájmu (3663);777205854;
Chata k pronájmu (2520);604473098;
Roubená chata na Valašsku v Zašové (2689);602844346;
Chalupa Klínka (7161);+420775282823 | +420776066000;
Chata Krasov (18719);731128872;
Chata k pronájmu (9246);604131850;
Statek u Váňů (2037);;
Chalupa Libná (5641);+420724891881 | +420774123354;
Pronájem chalupy (1324);776626201 | 775940237;
Sklípek Pod Vinicí (2899);722658318;
Wellness Chalupa U Čápů (6791);774063313;
Chalupa Hubina (22018);607700239;
Chata Ivanka (6712);602119200;
Tiny house Vánoční vyhlídka (14753);604624742;
Pronájem chalupy (12918);607992579;
Chata k pronájmu (11911);777125152;
Chalupa Jahoda (16671);+420724545414;
Komorníček (1340);773410696;
Pronájem chaty (11038);739048492 | 602216745;
Sklípek u cyklostezky (15669);723039838;
Chata u Metuje (4893);731496945;
Penzion JIMI (8864);731471213 | 731471214;
Domek na návsi (18816);776669339;
Stylová chaloupka Lipno (17654);777325553;
Ubytování roubenka (12678);736674508 | 603802805;
Chata u Jinolických rybníků (4916);721211428;
Cerny Dul 18 (5661);604806380;
Chalupy Na Křižánkách (17111);+420737353999;
Dům se saunou a vířivkou (19878);777225088;
Chalupa_Studce (11616);605912840 | 605935015;
Chata Na Slunci (313);777334043 | 608255599;
Chata Sněžná (4100);603973532;
Dům Na Vršku (17650);773662716;
Domek v Podještědí (16513);724069914;
Chalupa Morávkovi (10260);773544707;
Chata u Jelena (15072);734545557 | 608928778;
Statek Novohradské Hory (15599);723244645;
Rezidence Jih (19294);775638895;
Roubenka Jestřebí hory (11878);608130774;
Troškova Chalupa (1446);721258898;
Červenovodská chalupa (7343);603511799;
Chalupa k pronájmu (17683);728127618;
Chata na Malé Skále (13310);602877767 | 606234707;
Chata k pronájmu (15439);721121465 | 605215812;
Chata Violka (852);720755301;
Chaloupka V Medu (10042);776243259;
Ubytování v Krouně (10911);777948827;
Chata Pohorsko (17147);775066321;
Chalupa Kunčinka (3945);777577216 | 724913298;
Rozmarýna chalupa (18477);+420727954363;
Chata Miluška (5997);+420727917319;
Chalupa Žako (21752);776600006;
Chalupa k pronájmu (6531);725836906 | 606310168;
Chata Lea u Máchova jezera (15111);602168341 | 607649001;
Ubytování Na Samotě (12041);775223244;
Chalupa U Kapličky (8718);739486403;
Chalupa Solunka (5278);+420733799872;
Tiny House Honzík (13377);606600231;
Chalupa Beskydy (7365);608559335;
Chata Kráska (13054);+420604123416;
Ubytování Obzor (5833);724502485;
Chalupa na Frantiskach (12911);732881106;
Statek U Kaple (5414);777569736 | 737686789;
Chalupa Štrčková (2607);736515325;
Chata Hubert (7586);602521081;
Chata Duběnka (11084);604742578;
Chata Panorama (6144);602245093;
Chalupa k pronájmu (5487);776078116 | 608736402;
Wellness chalupa pod Černým vrchem pro až 40 osob (10525);602400900 | 602101555;
Chata U Berounky (18689);773915135 | 775956486;
Chalupa Chlopciky (18547);732947114;
Chalupa Pod Doubkem (3601);602608802 | 724018586;
Roubenka s výhledem (10867);604353707;
Roubenka Petra (5737);+420724176121 | +420602136942;
Chata Hobití doupě (6399);777314111;
Wellness Chalupa Horní Orlice (11826);604861158;
Chata pod Drakem (8420);704035961;
Tinyhouse U Jelena (19387);734653765;
Chalupa Fénix (21326);731056269;
Chalupa Anna (13228);603519033;
Dům s krytou terasou (2963);606322001;
Chata JUHA Bechyňsko - Lužnice (3206);775983912;
Chalupa k pronájmu (6703);774629756;
Tatralandia Chatka SnoWiki (15206);+421907901674 | +421948425009;
Chalupa Zdeňka (7529);606269496;
Vila Milada (12600);777714981 | 724291365;
APARTMANY AGATHA (3244);777773526;
Roubenka Na Vyhlídce (16812);;
U Víchů (3957);724042933;
Chata U čápa (11972);603879981;
Otočný Tiny House Pulpit - Glamping (16170);722123923;
Chalupa Jihlávka (9090);737132412;
Chalupa na farmě Kovárna (2155);+420775086050;
Chalupa Hubert (9040);608137298 | 777905777;
Apartmány Krause (8566);702112097;
Ubytování Pod ořechem (12484);731038879;
Chata Koliba Vrchrieka (21196);+421907601794;
Chalupa Pod Kulichem (10403);773667644;
Roubenka Na Radosti (17001);702979663;
Chalupa na Dolíku (4113);737239066;
Chatička Desítka (3310);723751049 | 776768474;
Roubenka u potoka (3654);603356070 | 775291899;
Vila Miluška (2824);721846217 | 721264635;
Chalupa Na Stopě (21115);777064866;
Sklep (7166);776498885;
Wellness Chata (10320);739941905;
Král Jan (1431);566544728 | 608739198;
Chalupa České Švýcarsko (2148);602354002 | 602297857;
Mobilní dům Oliver (13083);+420731185908;
Chata Jawa (11417);702089276 | 603498164;
Chalupa Jelenka (4631);+420722271187;
Chaloupka Zlatý klíč (5166);604207439 | 604207438;
Chalupa U Trpaslíka (10528);792333923 | 565493088;
Chata Debora na Lučině (16799);728844694;
Chalupa k pronájmu (6462);604535299;
Chalupa Jahůdka (10286);603264049 | 603811129;
Mezi vrchy (10929);606258988;
Apartmány U Muzea (13497);724521310;
Tiny mezi Smrky (19370);605105337;
Jesenická dvojčata chalupa I (4489);602719263;
Chata k pronájmu (7925);777169643;
Ubytování u Fraňků (14283);723327329 | 773604181;
Chata k pronájmu (13879);602734686;
Letní Vila Sport (17285);777034664 | 777330291;
Chalupa V klidu (203);732821387;
Chalet Nikola (19663);777074472;
Roubenka u svahu, Jeseníky (8715);739017649 | 739017166;
Gazdov dvor (17198);+421905524623 | +421907393057;
Chata u řeky Lužnice (pod Stádleckým mostem 2) (9887);775983912;
Chata Šmelcovna (14880);602335176;
Chata Weselanka (13034);605418014;
Pohodový domek (14403);605211478 | 603309425;
Chalupa U Růženky (3329);603446183;
Apartmány Chalupinka (13586);602647646;
Chalupa k pronájmu (18418);704733544;
Chalupa u Ferdy (19767);603711135;
Wellness chata Hřebeny (19241);776725006;
Chata U Bezedné (6389);+420724258228;
Chalupa ABECHA (5231);774357442;
Vinný sklep - ubytování u Benešovských (15283);773956028;
Jako doma (17546);774184281 | 776105090;
Chata pod Radhoštěm (19906);734435419;
Roubenka Knoflík (14324);+420604337850 | +420605237490;
Chata Votočka (8503);+420602626304;
Relax na Moravě (14760);+420724927425;
Cozy Chalet (17739);724811464 | 774777734;
Chata Dolce (4747);777260618;
Chata k pronájmu (14071);606145881;
Roubenka 50 (17997);+420723050005;
Chata k pronájmu (16081);777656605 | 777656001;
Ubytování Levandule (15245);731926940;
Tinyhouse u Nosála (5676);734653765 | 604802815;
Ráj pod Ralskem (15224);608971601;
Chaloupka u Elišky (977);602341312;
Chalupa Vilma (9671);776171707 | 776609410;
Chalupa U Aničky (19701);606598682;
Chalupa k pronájmu (11785);777023061 | 608023061;
Chalupa u farmy (18397);720624693;
Chalupa u Jiřího (9277);606720344;
Dům u koupaliště (10271);607993011 | 724099995;
Bouda u třešní (18900);605243039 | 606437763;
Chalupa Nový Dvůr (6670);737271899 | 734758222;
Chata Jarabáček (16451);777608887;
Chalupa Mlynářka (7387);776247358;
Chata Hříbárna (6391);777931932;
Pronájem chalupy (3818);608372373;
Rezidence Strachotín (16014);;
Domeček v Ráji (16464);607152530;
Chalupa Anna (15659);776322268;
Pod Ořešákem (11698);777787921 | 777198058;
Apartmány Novotný (16082);727864494;
Chalupa Kropačka (2132);602113115;
Jonášův mlýn (11628);724004567;
Na Hájence (19182);732644201;
U Jonášů - Cykloubytování ve Znojmě (12168);604226473;
Ubytování Dolní Lipka 42 (3781);605442914;
Nová chalupa U Dančí obory (15677);604295669;
Wellness - treehouse a srub na vodě (1326);724031939 | 608976555;
Chalupa u pastviny (12390);605183856;
Chatky Mácháč (13243);+420770601560 | +420774690823;
Statek Losiny (13203);736487138 | 774927260;
Roubenka (8461);;
Vila Funny (21530);777130013 | 605054112;
Chalupa Pazderna (15481);602458488 | 602114011;
Hortenzie - chalupa v Beskydech (21790);721808818;
Vila Rasola (11188);602251784 | 724402760;
Chalupa Javořinka (21545);+420775997629;
RaJ Pernink (19285);+420603342569;
Kozlovna (8705);+420731187966 | +420733514033;
Zámek Třebušín (669);724443810;
Slunečná náves (13455);774858597;
Chata u Jirky (14938);724288500;
Chata Osmička (4522);+420774762330 | +420774762329;
Chata Lipno 17 (7558);605727527 | 737425530;
Chata Fialka (9268);727874330 | 608414150;
Statek Oskar (17259);721464382;
Jendův domeček (14165);604908579;
Chalupa Svratouch 36 (21455);777713679;
Chalupa u babky (16147);602240094 | 606633655;
Villa Rudolf (18852);775220785;
Chata Utrailoo (17993);731464537;
Chata 3 (610);776084920 | 702513724;
Roubenka Rozkoš (7056);608000222;
Penzion (9657);724281228 | 725426157;
Kouzelná chalupa (12576);725846245;
Wellness Villa Panorama (19007);604428620 | 605751152;
Chata U rybníka (15076);724180880;
Vila Sekvoj (2216);724641815;
Chaloupka u Amálky (2954);603820302;
Chata k pronájmu (9732);731774886;
U Ratmíráku (4364);724955834;
Kovárna (9755);731101761 | 731885787;
Chalupa U Zvonu (6433);604254352 | 777635510;
Chaloupka na Šumavě (6555);723153003;
Usedlost (7531);606318546 | 732123000;
Stylová rustikální chalupa s bazénem (772);739994201;
Na chalupě u lesa (1704);605173586 | 731766627;
Apartmány Černý Důl (8091);773652340 | 721416426;
Chata č. 6 (2561);604154314;
DomaPodLysou (21632);735091274 | 777285985;
Villa Ilona (17707);736441795;
Chaloupka Farma Strážnice (18701);721606902;
Chata u lesa (21330);737298329;
Apartmán Nad Skalkou (13135);607753721;
Pod Kaplí - chalupa k pronájmu (4927);721427704;
Chalupa U Kmotřičky (18968);+734204725;
Sklep 353 (15087);+420725758649 | +420776123606;
Chata Mezičky (8042);+420775229618;
Ubytování U puštíka (8675);728084369;
Chalupa Na Vartě (3108);603422747 | 603417223;
Královská chaloupka (2117);605251884 | 724524963;
Chaty Velké Losiny (15431);602547075;
Wellness chata Desná 425 (15655);774777707;
Chalupa Viktoria (3030);776203262;
Chata ve Ski areálu (6113);606325288;
Krkonošská chaloupka (17999);734547135;
Sklep Pod Dubňanskou Horou (13587);602410662 | 601355496;
Chata k pronájmu (4260);777630589 | 776570111;
Chalupa Bretnov (12648);728076548 | 774586007;
Chalupa U Tety (8593);776290047 | 723401169;
Chalupa k pronájmu (3313);607972152;
Chalupa k pronájmu (3593);723705554 | 774872022;
Chata U sjezdovky (3180);777734327;
Wellness house Ladova street (10658);736744447;
Císařský medový glamping (18421);777005071;
Chalupa k pronájmu (9303);774595046;
Chata Františkov (21177);;
Chalupa pod Káním (14711);776024710 | 777657478;
Ubytování u Blahů (1859);774634883 | 607057173;
Tam kde lišky dávají dobrou noc (18036);+420724975858;
Tiny House 65 (18861);601577450 | 602493488;
Ubytování u Elišky (1413);734304156;
Na Vejměnku (381);603538136;
Casa Nicole (2560);776710557;
Chalupa k pronájmu (17548);+420603991164 | +420725581614;
Chatička na Cikánce (8000);602671341;
Chalupa na Promenádě (14833);737434746;
Chata Vítkovice (17360);725504123;
Chata u Jičína (19885);775886881;
Srub U Kácova (19304);777223875;
Chalupa Mezi stromy (1929);777935794 | 775135262;
Chalupa k pronájmu (18248);724677641;
Wellness chalupa Podolí (10983);+420606417108 | +420724037256;
Chata u Blanice - Levandulová (11724);724419346;
Roubená chalupa (14431);+420736621420 | +420736621426;
Domek na kopečku (5364);603864284;
Chalupa u sv. Kryštofa (12025);604714360 | 731586944;
Roubenka Merta (3627);739931164;
Chalupa k pronájmu (6366);777060002;
Chalupa pod Maxincem (8770);732164440 | 493538004;
Chalupa k pronájmu (9526);724498054;
Vinný sklep (7959);606913717 | 725501157;
U Kňourků 2 (372);603109735 | 603109725;
Chalupa Koškovka (4328);777873216 | 602675196;
Chalupa u Grizzlyho (13958);+420777165931 | +420777943711;
Ubytováníčko v Ráji (18857);725307088;
Chata Matěj (319);733355727 | 606913853;
Chata Lada 2 (10059);725885384 | 606164590;
Penzion Tomášov (15715);725870280;
Chata k pronájmu (2086);737255635;
Kubasův Mlýn (21690);736510394 | 604606666;
Chalupa U Kolibříka (15884);775218534 | 724355954;
Roubenka Bukovice (1698);777554529;
Chata Na samotě u lesa a řeky (4622);606548713;
Chata Nad Mlýnem (10895);+420778743697;
Chalupa v Rybníčku (3260);728535676 | 723211416;
Chalupa na konečné (13697);603293012;
Chata u Lužnice - VN Kořensko (2636);777080170;
Chalupa Pusté Žibřidovice (15747);724478501 | 724868677;
Chalupa Stodola (379);775088131;
Chata OSTRUŽINA 9 (9433);604563217;
Rezidence Za Vodou - Vážka (10509);+420606644967 | +420603217012;
Chata67 - Rybník Dvořiště (21009);605935534 | 777830011;
Wellness chata Chocerady (1593);731448885;
Roubenka Oliver (3933);605231091 | 736610295;
Aberto Jizerky (8932);725597600;
Horský chalet u sjezdovky (17327);603241384;
Rekreační dům Štěpánka (19574);724003131;
Na samotě u lesa (12683);608747834;
Statek 32 Podolsko (17225);721222384;
Malá a velká Chata u Boba (16925);602548101;
Chata k pronájmu (4387);725217061;
Hacienda Bellavista (4170);608867819;
Stylová chalupa U Kapličky (22120);602628861;
Chalupa Martin (8358);+420773547603 | +420776655858;
Roubenka pod Špičákem (11271);604782965 | 737983131;
U Dědečka v Českém ráji (11);603866464;
Chalupa roubenka Ivanka (693);736611410 | 736611406;
Bludenská Chata (11478);777181972 | 602714508;
Chata Milavy - U hasičů (11553);606766916;
Růžové apartmá (3213);608345525 | 606270905;
Chata Rudnička (8324);731883095;
Chalupa 387 (2858);731104286;
Chata na konci světa (8003);724039110;
Chata k pronájmu (5913);739041200;
Chalupa u Štrofičky (3554);777872190;
Novoměstská chalupa (1911);606489056;
Chalupa na Dašově (15938);602779772 | 721516090;
Pronájem chalupy (6309);607639240;
Chalupa Táborka (14420);604265000;
Wellness penzion na Kumburáku (5224);737566396;
Chalupa u Šedivky (7086);777057522;
Chatky u Markytky č.26 - u Máchova jezera (17902);776779288;
Chata pod Srnčím vrchem (19268);777612342;
Dřevěnica U Azzyho (1809);731303595 | 739697283;
Chalupa u Kapličky (15638);+420775178458;
Tinyhouse Cecilka (17203);;
Chalupa Vrchy (17264);603417708;
Chaloupka U lišáka (3081);732650976;
Apartmány Na Salaši (19565);;
Chatka Oleška (21496);732957272;
Mariánská hora 776 (10529);728138020;
Chalupa Nela - apartmány (12584);777127517 | 775127147;
Chalupa Čestětín (7733);601348908 | 774040909;
